# generated at: 2024-07-09 19:48:29.213975
#
# total pods: 16089
# total workloads: 726
# total requested memory of total capacity:  62.5%
# total requested CPU of total capacity: 63.2%
# total requested ingress of total capacity: 7.9%
# total requested egress of total capacity: 8.1%
#
# target_utilization_percent: 70
# number_of_apps: 25
# min_max_request_driven_workloads_top_level: [4, 7]
# min_max_request_driven_call_depth: [2, 7]
# min_max_request_driven_randomly_connected_workloads_percent: 20
# min_max_event_driven_workloads_per_app: [20, 50]
# min_max_event_driven_call_depth: [0, 1]
# min_max_replication: [4, 38]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 1
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GiB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-req-driv-0-workload-0-replica-0,0,request-driven,0,0,0,0.5,4.5,,,
app-req-driv-0-workload-1-replica-0,0,request-driven,1,0,1,0.7,5.9,,,
app-req-driv-0-workload-2-replica-0,0,request-driven,2,0,2,1.9,4.3,,,
app-req-driv-0-workload-3-replica-0,0,request-driven,3,0,3,1.9,1.4,,,
app-req-driv-0-workload-4-replica-0,0,request-driven,4,0,4,1.1,1.9,,,
app-req-driv-0-workload-5-replica-0,0,request-driven,5,0,5,0.5,1.8,,,96
app-req-driv-0-workload-6-replica-0,0,request-driven,6,0,6,1.0,6.0,,,
app-req-driv-0-workload-7-replica-0,0,request-driven,7,0,0,0.9,2.9,,,
app-req-driv-0-workload-8-replica-0,0,request-driven,8,0,1,1.6,1.4,,,
app-req-driv-0-workload-9-replica-0,0,request-driven,9,0,2,1.7,2.9,,,
app-req-driv-0-workload-10-replica-0,0,request-driven,10,0,3,1.7,2.9,,,
app-req-driv-0-workload-11-replica-0,0,request-driven,11,0,4,1.9,1.1,,,
app-req-driv-0-workload-12-replica-0,0,request-driven,12,0,5,0.8,6.0,,,
app-req-driv-0-workload-13-replica-0,0,request-driven,13,0,6,0.3,2.2,,,
app-req-driv-0-workload-14-replica-0,0,request-driven,14,0,0,1.0,4.8,,,
app-req-driv-0-workload-15-replica-0,0,request-driven,15,0,1,0.9,4.5,,,
app-req-driv-0-workload-16-replica-0,0,request-driven,16,0,0,1.1,2.3,,,
app-req-driv-0-workload-17-replica-0,0,request-driven,17,0,1,1.8,3.0,,,
app-req-driv-0-workload-18-replica-0,0,request-driven,18,0,2,0.6,6.0,,,96
app-evt-driv-1-workload-0-replica-0,1,event-driven,0,0,edge-cloud,1.1,2.6,,,
app-evt-driv-1-workload-1-replica-0,1,event-driven,1,0,edge-cloud,1.5,4.6,,,
app-evt-driv-1-workload-2-replica-0,1,event-driven,2,0,cloud,0.7,0.5,,,
app-evt-driv-1-workload-3-replica-0,1,event-driven,3,0,edge-cloud,1.5,0.9,,,
app-evt-driv-1-workload-4-replica-0,1,event-driven,4,0,edge-cloud,0.9,4.0,,,
app-evt-driv-1-workload-5-replica-0,1,event-driven,5,0,edge-cloud,1.2,1.2,,,
app-evt-driv-1-workload-6-replica-0,1,event-driven,6,0,edge-cloud,1.7,2.4,,,
app-evt-driv-1-workload-7-replica-0,1,event-driven,7,0,edge-cloud,1.1,2.6,,,
app-evt-driv-1-workload-8-replica-0,1,event-driven,8,0,cloud,1.3,4.7,,,
app-evt-driv-1-workload-9-replica-0,1,event-driven,9,0,fog,0.3,4.8,,,
app-evt-driv-1-workload-10-replica-0,1,event-driven,10,0,edge-cloud,0.3,2.5,,,
app-evt-driv-1-workload-11-replica-0,1,event-driven,11,0,fog,2.0,2.4,,,
app-evt-driv-1-workload-12-replica-0,1,event-driven,12,0,fog,1.1,3.1,,,
app-evt-driv-1-workload-13-replica-0,1,event-driven,13,0,edge-cloud,1.7,4.9,,,
app-evt-driv-1-workload-14-replica-0,1,event-driven,14,0,edge-cloud,2.0,5.4,,,
app-evt-driv-1-workload-15-replica-0,1,event-driven,15,0,edge-cloud,0.8,3.9,,,
app-evt-driv-1-workload-16-replica-0,1,event-driven,16,0,edge-cloud,1.0,4.8,,,
app-evt-driv-1-workload-17-replica-0,1,event-driven,17,0,cloud,2.0,1.3,,,
app-evt-driv-1-workload-18-replica-0,1,event-driven,18,0,edge-cloud,0.6,5.7,,,
app-evt-driv-1-workload-19-replica-0,1,event-driven,19,0,edge-cloud,0.6,2.7,,,
app-evt-driv-1-workload-20-replica-0,1,event-driven,20,0,edge-cloud,1.7,4.8,,,
app-evt-driv-1-workload-21-replica-0,1,event-driven,21,0,edge-cloud,0.5,5.3,,,
app-evt-driv-1-workload-22-replica-0,1,event-driven,22,0,edge-cloud,1.2,2.9,,,
app-evt-driv-1-workload-23-replica-0,1,event-driven,23,0,fog,0.3,4.9,,,
app-evt-driv-1-workload-24-replica-0,1,event-driven,24,0,edge-cloud,0.8,1.7,,,
app-evt-driv-1-workload-25-replica-0,1,event-driven,25,0,edge-cloud,0.7,1.2,,,
app-evt-driv-1-workload-26-replica-0,1,event-driven,26,0,fog,1.1,3.2,,,
app-evt-driv-1-workload-27-replica-0,1,event-driven,27,0,edge-cloud,0.3,3.9,,,
app-evt-driv-1-workload-28-replica-0,1,event-driven,28,0,edge-cloud,0.7,2.5,,,
app-evt-driv-1-workload-29-replica-0,1,event-driven,29,0,edge-cloud,1.5,5.8,,,
app-evt-driv-1-workload-30-replica-0,1,event-driven,30,0,fog,1.5,1.2,,,
app-evt-driv-1-workload-31-replica-0,1,event-driven,31,0,edge-cloud,0.9,3.8,,,
app-evt-driv-1-workload-32-replica-0,1,event-driven,32,0,edge-cloud,0.8,5.5,,,
app-evt-driv-1-workload-33-replica-0,1,event-driven,33,0,cloud,1.0,2.0,,,
app-evt-driv-1-workload-34-replica-0,1,event-driven,34,0,edge-cloud,1.3,1.6,,,
app-evt-driv-1-workload-35-replica-0,1,event-driven,35,0,edge-cloud,1.7,5.3,,,
app-evt-driv-1-workload-36-replica-0,1,event-driven,36,0,edge-cloud,0.4,5.8,,,
app-evt-driv-1-workload-37-replica-0,1,event-driven,37,0,fog,0.9,3.9,,,
app-evt-driv-1-workload-38-replica-0,1,event-driven,38,0,fog,1.4,1.2,,,
app-evt-driv-1-workload-39-replica-0,1,event-driven,39,0,edge-cloud,1.1,2.2,,,
app-evt-driv-1-workload-40-replica-0,1,event-driven,40,0,edge-cloud,1.5,3.0,,,
app-evt-driv-1-workload-41-replica-0,1,event-driven,41,0,edge-cloud,1.0,0.7,635.0,321.0,
app-evt-driv-1-workload-42-replica-0,1,event-driven,42,0,edge-cloud,1.9,2.5,,,
app-evt-driv-1-workload-43-replica-0,1,event-driven,43,0,edge-cloud,2.0,3.2,,,95
app-req-driv-2-workload-0-replica-0,2,request-driven,0,0,0,0.6,3.8,,,99
app-req-driv-2-workload-1-replica-0,2,request-driven,1,0,1,1.4,2.7,,,
app-req-driv-2-workload-2-replica-0,2,request-driven,2,0,2,2.0,5.9,,,
app-req-driv-2-workload-3-replica-0,2,request-driven,3,0,3,1.2,6.0,,,
app-req-driv-2-workload-4-replica-0,2,request-driven,4,0,4,1.8,0.8,,,99
app-req-driv-2-workload-5-replica-0,2,request-driven,5,0,0,0.7,0.6,,,
app-req-driv-2-workload-6-replica-0,2,request-driven,6,0,1,1.6,1.7,,,
app-req-driv-2-workload-7-replica-0,2,request-driven,7,0,2,0.7,4.8,,,
app-req-driv-2-workload-8-replica-0,2,request-driven,8,0,3,2.0,5.3,242.0,2070.0,95
app-req-driv-2-workload-9-replica-0,2,request-driven,9,0,4,0.3,5.8,,,
app-req-driv-2-workload-10-replica-0,2,request-driven,10,0,5,1.2,5.8,,,
app-req-driv-2-workload-11-replica-0,2,request-driven,11,0,6,0.4,5.2,,,
app-req-driv-2-workload-12-replica-0,2,request-driven,12,0,0,0.4,5.5,,,
app-req-driv-2-workload-13-replica-0,2,request-driven,13,0,1,1.0,1.1,,,
app-req-driv-2-workload-14-replica-0,2,request-driven,14,0,2,0.5,4.1,,,
app-req-driv-2-workload-15-replica-0,2,request-driven,15,0,0,0.9,2.7,,,
app-req-driv-2-workload-16-replica-0,2,request-driven,16,0,1,1.7,5.7,,,100
app-req-driv-2-workload-17-replica-0,2,request-driven,17,0,2,0.3,5.6,,,
app-req-driv-2-workload-18-replica-0,2,request-driven,18,0,3,1.7,4.3,,,
app-req-driv-2-workload-19-replica-0,2,request-driven,19,0,4,1.8,1.9,,,
app-req-driv-2-workload-20-replica-0,2,request-driven,20,0,5,1.6,2.4,,,
app-evt-driv-3-workload-0-replica-0,3,event-driven,0,0,edge-cloud,0.3,4.9,,,
app-evt-driv-3-workload-1-replica-0,3,event-driven,1,0,edge-cloud,2.0,1.7,,,
app-evt-driv-3-workload-2-replica-0,3,event-driven,2,0,edge-cloud,1.8,2.6,,,
app-evt-driv-3-workload-3-replica-0,3,event-driven,3,0,edge-cloud,1.5,5.7,,,99
app-evt-driv-3-workload-4-replica-0,3,event-driven,4,0,edge-cloud,0.7,1.5,,,
app-evt-driv-3-workload-5-replica-0,3,event-driven,5,0,edge-cloud,1.7,2.2,,,
app-evt-driv-3-workload-6-replica-0,3,event-driven,6,0,edge-cloud,1.3,4.9,,,
app-evt-driv-3-workload-7-replica-0,3,event-driven,7,0,edge-cloud,1.2,2.2,,,100
