# generated at: 2024-07-10 09:17:34.875722
#
# total pods: 17850
# total workloads: 715
# total requested memory of total capacity:  68.1%
# total requested CPU of total capacity: 70.4%
# total requested ingress of total capacity: 4.3%
# total requested egress of total capacity: 6.3%
#
# target_utilization_percent: 70
# number_of_apps: 23
# min_max_request_driven_workloads_top_level: [4, 7]
# min_max_request_driven_call_depth: [2, 7]
# min_max_request_driven_randomly_connected_workloads_percent: 20
# min_max_event_driven_workloads_per_app: [20, 50]
# min_max_event_driven_call_depth: [0, 1]
# min_max_replication: [4, 45]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 1
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GiB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-evt-driv-0-workload-0-replica-0,0,event-driven,0,0,edge-cloud,0.8,3.5,,,
app-evt-driv-0-workload-1-replica-0,0,event-driven,1,0,edge-cloud,1.5,2.2,,,
app-evt-driv-0-workload-2-replica-0,0,event-driven,2,0,cloud,1.1,2.1,,,
app-evt-driv-0-workload-3-replica-0,0,event-driven,3,0,edge-cloud,1.3,3.7,,,
app-evt-driv-0-workload-4-replica-0,0,event-driven,4,0,edge-cloud,0.7,4.4,,,
app-evt-driv-0-workload-5-replica-0,0,event-driven,5,0,cloud,1.9,1.8,,,94
app-evt-driv-0-workload-6-replica-0,0,event-driven,6,0,edge-cloud,1.5,2.4,,,97
app-evt-driv-0-workload-7-replica-0,0,event-driven,7,0,edge-cloud,1.3,3.1,,,
app-evt-driv-0-workload-8-replica-0,0,event-driven,8,0,edge-cloud,1.8,4.4,,,
app-evt-driv-0-workload-9-replica-0,0,event-driven,9,0,edge-cloud,1.1,5.8,,,
app-evt-driv-0-workload-10-replica-0,0,event-driven,10,0,edge-cloud,1.9,3.2,,,
app-evt-driv-0-workload-11-replica-0,0,event-driven,11,0,edge-cloud,0.6,2.1,,,94
app-evt-driv-0-workload-12-replica-0,0,event-driven,12,0,cloud,0.4,2.2,,,
app-evt-driv-0-workload-13-replica-0,0,event-driven,13,0,edge-cloud,0.8,2.0,,,
app-evt-driv-0-workload-14-replica-0,0,event-driven,14,0,edge-cloud,1.2,3.4,,,
app-evt-driv-0-workload-15-replica-0,0,event-driven,15,0,edge-cloud,1.5,5.1,,,
app-evt-driv-0-workload-16-replica-0,0,event-driven,16,0,edge-cloud,2.0,5.7,,,
app-evt-driv-0-workload-17-replica-0,0,event-driven,17,0,cloud,1.7,4.5,,,
app-evt-driv-0-workload-18-replica-0,0,event-driven,18,0,edge-cloud,1.3,4.8,,,
app-evt-driv-0-workload-19-replica-0,0,event-driven,19,0,edge-cloud,1.9,0.8,,,
app-evt-driv-0-workload-20-replica-0,0,event-driven,20,0,edge-cloud,1.8,5.7,,,
app-evt-driv-0-workload-21-replica-0,0,event-driven,21,0,edge-cloud,1.4,2.5,,,96
app-evt-driv-0-workload-22-replica-0,0,event-driven,22,0,edge-cloud,1.6,6.0,,,
app-evt-driv-0-workload-23-replica-0,0,event-driven,23,0,edge-cloud,0.5,2.7,,,
app-evt-driv-0-workload-24-replica-0,0,event-driven,24,0,cloud,1.4,5.7,,,
app-evt-driv-0-workload-25-replica-0,0,event-driven,25,0,edge-cloud,0.3,3.8,,,92
app-evt-driv-0-workload-26-replica-0,0,event-driven,26,0,edge-cloud,1.9,2.0,,,
app-evt-driv-0-workload-27-replica-0,0,event-driven,27,0,edge-cloud,1.1,4.0,,,
app-evt-driv-0-workload-28-replica-0,0,event-driven,28,0,edge-cloud,1.5,5.3,,,
app-evt-driv-0-workload-29-replica-0,0,event-driven,29,0,edge-cloud,0.5,5.6,,,
app-evt-driv-0-workload-30-replica-0,0,event-driven,30,0,edge-cloud,1.2,4.8,,,
app-evt-driv-0-workload-31-replica-0,0,event-driven,31,0,edge-cloud,1.2,2.5,,,
app-evt-driv-0-workload-32-replica-0,0,event-driven,32,0,cloud,1.4,2.4,,,
app-evt-driv-0-workload-33-replica-0,0,event-driven,33,0,fog,0.6,5.0,,,
app-evt-driv-0-workload-34-replica-0,0,event-driven,34,0,fog,0.4,0.9,,,
app-evt-driv-0-workload-35-replica-0,0,event-driven,35,0,fog,1.7,3.8,,,
app-evt-driv-0-workload-36-replica-0,0,event-driven,36,0,edge-cloud,1.7,3.0,,,
app-req-driv-1-workload-0-replica-0,1,request-driven,0,0,0,1.7,6.0,,,
app-req-driv-1-workload-1-replica-0,1,request-driven,1,0,1,1.2,5.1,,,
app-req-driv-1-workload-2-replica-0,1,request-driven,2,0,2,1.6,0.5,,,
app-req-driv-1-workload-3-replica-0,1,request-driven,3,0,3,0.8,1.3,,,
app-req-driv-1-workload-4-replica-0,1,request-driven,4,0,4,1.9,2.1,,,
app-req-driv-1-workload-5-replica-0,1,request-driven,5,0,5,2.0,1.7,,,95
app-req-driv-1-workload-6-replica-0,1,request-driven,6,0,0,1.7,5.5,,,
app-req-driv-1-workload-7-replica-0,1,request-driven,7,0,1,0.6,4.3,,,
app-req-driv-1-workload-8-replica-0,1,request-driven,8,0,2,1.4,6.0,,,
app-req-driv-1-workload-9-replica-0,1,request-driven,9,0,3,0.4,5.1,,,
app-req-driv-1-workload-10-replica-0,1,request-driven,10,0,4,1.6,0.6,,,
app-req-driv-1-workload-11-replica-0,1,request-driven,11,0,5,2.0,3.4,,,
app-req-driv-1-workload-12-replica-0,1,request-driven,12,0,6,1.7,3.5,,,95
app-req-driv-1-workload-13-replica-0,1,request-driven,13,0,0,1.7,4.4,,,
app-req-driv-1-workload-14-replica-0,1,request-driven,14,0,1,1.3,4.3,,,
app-req-driv-1-workload-15-replica-0,1,request-driven,15,0,2,1.6,3.1,,,
app-req-driv-1-workload-16-replica-0,1,request-driven,16,0,0,1.2,4.7,,,
app-req-driv-1-workload-17-replica-0,1,request-driven,17,0,1,1.6,3.5,,,
app-req-driv-1-workload-18-replica-0,1,request-driven,18,0,0,0.3,3.1,,,
app-req-driv-1-workload-19-replica-0,1,request-driven,19,0,1,0.6,0.9,,,
app-req-driv-1-workload-20-replica-0,1,request-driven,20,0,2,1.5,5.0,,,
app-req-driv-1-workload-21-replica-0,1,request-driven,21,0,3,0.5,3.7,,,
app-req-driv-1-workload-22-replica-0,1,request-driven,22,0,4,0.6,3.9,,,
app-req-driv-2-workload-0-replica-0,2,request-driven,0,0,0,0.4,1.7,,,
app-req-driv-2-workload-1-replica-0,2,request-driven,1,0,1,0.9,5.2,,,
app-req-driv-2-workload-2-replica-0,2,request-driven,2,0,2,1.3,4.0,,,
app-req-driv-2-workload-3-replica-0,2,request-driven,3,0,3,1.6,1.8,,,
app-req-driv-2-workload-4-replica-0,2,request-driven,4,0,4,1.7,5.4,,,
app-req-driv-2-workload-5-replica-0,2,request-driven,5,0,0,0.6,4.8,,,
app-req-driv-2-workload-6-replica-0,2,request-driven,6,0,1,1.2,2.9,,,
app-req-driv-2-workload-7-replica-0,2,request-driven,7,0,2,0.5,1.3,,,
app-req-driv-2-workload-8-replica-0,2,request-driven,8,0,0,0.3,5.1,,,
app-req-driv-2-workload-9-replica-0,2,request-driven,9,0,1,0.8,1.0,,,
app-req-driv-2-workload-10-replica-0,2,request-driven,10,0,2,0.7,5.1,,,
app-req-driv-2-workload-11-replica-0,2,request-driven,11,0,3,1.7,0.7,,,
app-req-driv-2-workload-12-replica-0,2,request-driven,12,0,0,1.0,2.4,,,
app-req-driv-2-workload-13-replica-0,2,request-driven,13,0,1,1.1,3.8,,,
app-req-driv-2-workload-14-replica-0,2,request-driven,14,0,2,1.3,5.4,,,
app-req-driv-2-workload-15-replica-0,2,request-driven,15,0,3,0.8,4.1,,,
app-req-driv-2-workload-16-replica-0,2,request-driven,16,0,0,0.8,1.4,,,96
app-req-driv-2-workload-17-replica-0,2,request-driven,17,0,1,1.9,2.2,,,
app-req-driv-2-workload-18-replica-0,2,request-driven,18,0,2,1.4,3.6,,,
app-req-driv-2-workload-19-replica-0,2,request-driven,19,0,0,0.9,0.6,,,97
app-req-driv-2-workload-20-replica-0,2,request-driven,20,0,1,1.2,4.9,,,
app-evt-driv-3-workload-0-replica-0,3,event-driven,0,0,edge-cloud,1.0,1.7,,,
app-evt-driv-3-workload-1-replica-0,3,event-driven,1,0,edge-cloud,1.4,3.6,,,
app-evt-driv-3-workload-2-replica-0,3,event-driven,2,0,edge-cloud,0.6,2.8,,,92
app-evt-driv-3-workload-3-replica-0,3,event-driven,3,0,cloud,1.8,0.9,,,
app-evt-driv-3-workload-4-replica-0,3,event-driven,4,0,edge-cloud,0.3,4.0,,,
